edo,estado,mun,municipio,par,parroquia,n centro,centro,Dirección del Centro de Votación,mesa,chavez,arias,claudio,ELECTORES INSCRITOS,VOTOS ESCRUTADOS,VOTOS NULOS,¿mesa_automatizada?,envio_ddhhmm,¿centro_activo?,Enlace Esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6782,UNIDAD EDUCATIVA MIGUEL OTERO SILVA,CALLE MARI√ëO NUMERO 60 POZUELOS ARRIBA,1,467,309,24,1398,839,17,1,301931,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6783,LICEO CRISTOBAL COLON,"CALLE CUMANA,BARRIO LA CARAQUE A POZUELO",1,597,351,25,1869,1000,14,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6783,LICEO CRISTOBAL COLON,"CALLE CUMANA,BARRIO LA CARAQUE A POZUELO",2,429,218,14,1189,675,7,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6784,JARDIN DE INFANCIA LA FUNDACION,CALLE NEVERI SIN NUMERO URBANIZACION LA FUNDACION,1,180,365,15,813,569,3,1,301811,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6790,ESCUELA NACIONAL CAMPO ALEGRE,CALLE LA L√çNEA SIN NUMERO BARRIO CAMPO ALEGRE,1,182,64,6,480,264,7,0,31439,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6810,GRUPO ESCOLAR INES MARIA DE POTENTINI,BARRIO TIERRA ADENTRO PUERTO LA CRUZ,1,573,205,19,1452,837,26,1,301851,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6810,GRUPO ESCOLAR INES MARIA DE POTENTINI,BARRIO TIERRA ADENTRO PUERTO LA CRUZ,2,567,186,25,1418,812,24,1,301931,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6810,GRUPO ESCOLAR INES MARIA DE POTENTINI,BARRIO TIERRA ADENTRO PUERTO LA CRUZ,3,565,214,31,1569,846,22,1,301901,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6811,ESCUELA FE Y ALEGRIA,CALLE ARAGUANEY NUMERO 19 TIERRA ADENTRO,1,623,266,36,1918,966,23,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6820,ESCUELA NACIONAL CREACION LAS CHARAS,CALLE EL SILENCIO BARRIO LAS CHARAS PUERTO LA CRUZ,1,843,263,11,2424,1180,44,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6820,ESCUELA NACIONAL CREACION LAS CHARAS,CALLE EL SILENCIO BARRIO LAS CHARAS PUERTO LA CRUZ,2,588,191,12,1616,830,27,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6821,ESCUELA VALLE LINDO,CALLE ANDR√âS BELLO SIN NUMERO VALLE LINDO PUERTO LA CRUZ,1,748,167,13,2118,977,33,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6821,ESCUELA VALLE LINDO,CALLE ANDR√âS BELLO SIN NUMERO VALLE LINDO PUERTO LA CRUZ,2,547,111,8,1451,706,31,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6822,ESCUELA EZEQUIEL ZAMORA,CALLE PRINCIPAL BARRIO EZEQUIEL ZAMORA,1,268,61,3,736,352,11,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6823,ESCUELA B√ÅSICA VISTA EL MAR,CALLEJ√ìN VISTA AL MAR SIN  NUMERO CHUPARIN,1,153,38,5,437,210,11,0,32224,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6830,GRUPO ESCOLAR CACIQUE PAISANA,CALLE PINTO SALINAS BARRIO CHUPARIN ARRIBA,1,857,240,22,2519,1215,72,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6830,GRUPO ESCOLAR CACIQUE PAISANA,CALLE PINTO SALINAS BARRIO CHUPARIN ARRIBA,2,574,207,9,1640,845,36,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6831,GRUPO ESCOLAR TOMAS MOGNA,CALLE 19 DE ABRIL CON CALLE INDEPENDENCIA BARRIO CHUPARIN,1,651,177,14,1520,864,16,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6831,GRUPO ESCOLAR TOMAS MOGNA,CALLE 19 DE ABRIL CON CALLE INDEPENDENCIA BARRIO CHUPARIN,2,604,167,17,1455,824,20,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6831,GRUPO ESCOLAR TOMAS MOGNA,CALLE 19 DE ABRIL CON CALLE INDEPENDENCIA BARRIO CHUPARIN,3,541,198,18,1468,798,29,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6840,GRUPO ESCOLAR ANDRES ELOY BLANCO,POZUELO URBANIZACI√ìN CHUPARIN CALLE 6 PUERTO LA CRUZ,1,687,581,23,2202,1323,18,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6840,GRUPO ESCOLAR ANDRES ELOY BLANCO,POZUELO URBANIZACI√ìN CHUPARIN CALLE 6 PUERTO LA CRUZ,2,512,366,20,1527,918,12,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6841,CICLO BASICO FRANCISCO SALIAS,CALLE 23 CAMPO GULF PUERTO LA CRUZ,1,367,358,20,1228,759,6,1,301811,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6842,COLEGIO SANTA TERESITA,CALLE 13 URBANIZACI√ìN CHUPARIN LOCAL 5 PUERTO LA CRUZ,1,685,570,26,2268,1295,7,1,301921,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6860,GRUPO ESCOLAR TEODORO QUIJADA WETTER,CALLE ORINOCO BARRIO LAS DELICIAS PUERTO LA CRUZ,1,845,224,15,2517,1153,51,1,301921,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6860,GRUPO ESCOLAR TEODORO QUIJADA WETTER,CALLE ORINOCO BARRIO LAS DELICIAS PUERTO LA CRUZ,2,560,159,11,1558,774,37,1,301931,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6861,ESCUELA VALLE VERDE,BARRIO VALLE VERDE PUERTO LA CRUZ,1,712,147,15,1784,899,18,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6862,ESCUELA  B√ÅSICA BARRIO SUCRE,CALLE 5 DE JULIO CON SAN ANTONIO COLINAS DEL VALLE,1,468,133,10,1155,631,15,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6880,GRUPO  ESCOLAR CELESTINO GONZ√ÅLEZ ORTIZ,URBANIZACI√ìN GUANIRE PUERTO LA CRUZ,1,587,492,36,1857,1140,15,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6880,GRUPO  ESCOLAR CELESTINO GONZ√ÅLEZ ORTIZ,URBANIZACI√ìN GUANIRE PUERTO LA CRUZ,2,462,301,27,1240,810,11,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6881,ESCUELA T√âCNICA INDUSTRIAL,AVENIDA GULF URBANIZACI√ìN  PORTUARIA PUERTO LA CRUZ,1,460,171,21,1293,667,12,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6900,ESCUELA NACIONAL UNITARIA NUMERO 2080,CASER√çO SAN PEDRO DE PEON√çAS CALLE PRINCIPAL,1,25,10,3,106,49,11,0,32227,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6910,ESCUELA GRADUADA RAFAEL FERN√ÅNDEZ PADILLA,CALLE PRINCIPAL CASER√çO EL RINC√ìN,1,449,207,5,1406,693,30,1,301911,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6930,ESCUELA  B√ÅSICA CREACI√ìN SAN DIEGO,CALLE EL VALLE SIN NUMERO SAN DIEGO,1,367,130,9,919,527,21,1,301951,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6940,ESCUELA  CONCENTRADA NUMERO 273,CASER√çO LAS LAJAS V√çA PRINCIPAL,1,152,54,2,339,133,2,0,31549,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6950,ESUELA UNITARIA NUMERO 2153,CASER√çO LAS PALOMAS CALLE PRINCIPAL,1,85,14,1,203,100,0,0,31508,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6960,ESCUELA CONCENTRADA MIXTA NUMERO 2128,CASER√çO CARRIZALES CALLE PRINCIPAL,1,36,28,2,176,75,8,0,31547,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6970,ESCUELA CONCENTRADA MIXTA NUMERO 113,CASER√çO CARASPOSO V√çA PRINCIPAL,1,116,41,0,428,183,22,0,81547,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6980,ESCUELA UNITARIA NUMERO 283,CASER√çO EL LIM√ìN CALLE PRINCIPAL,1,27,3,0,83,43,25,0,81547,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,6990,ESCUELA COMBINADA MIXTA BOQUER√ìN,CASER√çO BOQUER√ìN CALLE PRINCIPAL,1,119,69,6,448,214,5,0,31552,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7101,CICLO B√ÅSICO PUERTO LA CRUZ,CALLE SANTA ROSA CON CONCORDIA BARRIO MARI√ëO,1,485,302,20,1548,835,13,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7101,CICLO B√ÅSICO PUERTO LA CRUZ,CALLE SANTA ROSA CON CONCORDIA BARRIO MARI√ëO,2,347,178,15,1029,574,20,1,301811,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7120,ESCUELA NACIONAL GULF,AVENIDA A URBANIZACION JOSE ANTONIO ANZOATEGUI CAMPO GULF PUERTO LA CRUZ,1,143,110,6,427,273,14,0,31502,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7140,GRUPO ESCOLAR DOMINGO GUZMAN LANDER,CALLE BUENOS AIRES BARRIO EL PENCIL PUERTO LA CRUZ,1,702,308,17,1925,1060,23,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7140,GRUPO ESCOLAR DOMINGO GUZMAN LANDER,CALLE BUENOS AIRES BARRIO EL PENCIL PUERTO LA CRUZ,2,485,246,22,1362,780,14,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7141,LICEO ROMULO GALLEGOS,CALLE SUCRE. PUERTO LA CRUZ,1,186,216,12,797,423,7,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7160,GRUPO ESCOLAR ANTONIO JOSE SOTILLO,AVENIDA MUNICIPAL PUERTO LA CRUZ,1,545,333,26,1643,936,25,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7160,GRUPO ESCOLAR ANTONIO JOSE SOTILLO,AVENIDA MUNICIPAL PUERTO LA CRUZ,2,513,351,18,1654,920,26,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,1,POZUELOS,7160,GRUPO ESCOLAR ANTONIO JOSE SOTILLO,AVENIDA MUNICIPAL PUERTO LA CRUZ,3,574,372,24,1727,989,15,1,301931,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,6800,ESCUELA GRADUADA MARIA GUZM√ÅN DE MARCANO,CALLE PRINCIPAL BARRIO SIERRA MAESTRA PUERTO LA CRUZ,1,486,220,18,1414,754,18,1,301941,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,6800,ESCUELA GRADUADA MARIA GUZM√ÅN DE MARCANO,CALLE PRINCIPAL BARRIO SIERRA MAESTRA PUERTO LA CRUZ,2,495,224,15,1472,771,26,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,6800,ESCUELA GRADUADA MARIA GUZM√ÅN DE MARCANO,CALLE PRINCIPAL BARRIO SIERRA MAESTRA PUERTO LA CRUZ,3,497,196,18,1419,737,15,1,301851,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7000,GRUPO ESCOLAR CREACION PARAISO,URBANIZACION OROPEZA CASTILLO PUERTO LA CRUZ,1,496,282,18,1472,824,25,1,301851,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7000,GRUPO ESCOLAR CREACION PARAISO,URBANIZACION OROPEZA CASTILLO PUERTO LA CRUZ,2,504,265,23,1501,826,27,1,301851,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7000,GRUPO ESCOLAR CREACION PARAISO,URBANIZACION OROPEZA CASTILLO PUERTO LA CRUZ,3,507,286,19,1495,837,13,1,301851,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7001,GRUPO ESCOLAR RAFAEL MARCANO RODRIGUEZ,AVENIDA CONGRESO URBANIZACION LOS CEREZOS PUERTO LA CRUZ,1,715,441,34,2304,1212,17,1,301901,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7001,GRUPO ESCOLAR RAFAEL MARCANO RODRIGUEZ,AVENIDA CONGRESO URBANIZACION LOS CEREZOS PUERTO LA CRUZ,2,495,298,25,1528,833,8,1,301921,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7002,GRUPO ESCOLAR BELLO MONTE,BARRIO BELLO MONTE PUERTO LA CRUZ,1,298,89,12,744,413,12,1,301811,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7060,ESCUELA NUESTRA SE√ëORA DE LOURDES,URBANIZACI√ìN CARIBE CERCA DEL FRI√ì PUERTO LA CRUZ,1,469,700,29,1946,1218,8,1,302241,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7100,GRUPO ESCOLAR RODOLFO MAURERA,BARRIO PAPELON AVENIDA EL LAGO PUERTO LA CRUZ,1,517,260,15,1677,833,31,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7100,GRUPO ESCOLAR RODOLFO MAURERA,BARRIO PAPELON AVENIDA EL LAGO PUERTO LA CRUZ,2,348,158,7,1047,538,23,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7102,ESCUELA DOCTOR JULIAN TEMISTOCLES MAZA,CALLE ARISMENDI NUMERO 60 PUERTO LA CRUZ,1,199,171,8,615,397,13,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7103,GRUPO  ESCOLAR SEVERIANO HERN√ÅNDEZ,CALLE CORAZ√ìN DE JES√öS URBANIZACI√ìN EL FRI√ì PUERTO LA CRUZ,1,525,363,28,1604,937,11,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7103,GRUPO  ESCOLAR SEVERIANO HERN√ÅNDEZ,CALLE CORAZ√ìN DE JES√öS URBANIZACI√ìN EL FRI√ì PUERTO LA CRUZ,2,408,270,22,1143,726,19,1,301831,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7104,LICEO ALIRIO ARREAZA ARREAZA,AVENIDA LAGO PUERTO LA CRUZ,1,397,322,16,1259,747,5,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7110,LICEO TOMAS ALFARO CALATRAVA,AVENIDA ANDR√âS ELOY BLANCO LOS YAQUES PUERTO LA CRUZ,1,571,419,19,1888,1041,20,1,301911,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7110,LICEO TOMAS ALFARO CALATRAVA,AVENIDA ANDR√âS ELOY BLANCO LOS YAQUES PUERTO LA CRUZ,2,395,285,16,1241,720,16,1,302001,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7111,INSTITUTO ANGELO DE MARTA,AVENIDA CONGRESO URBANIZACI√ìN LA TINIA PUERTO LA CRUZ,1,163,438,10,942,619,4,1,301911,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7142,GRUPO ESCOLAR DOMINGO SABIO,AVENIDA CONGRESO NUMERO 68 PUERTO LA CRUZ,1,265,333,7,1066,612,1,1,301811,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7150,GRUPO ESCOLAR GUARAGUAOS,URBANIZACION GUARAGUAOS PUERTO LA CRUZ,1,405,575,36,1676,1041,11,1,301911,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7150,GRUPO ESCOLAR GUARAGUAOS,URBANIZACION GUARAGUAOS PUERTO LA CRUZ,2,283,383,16,1127,688,4,1,301821,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7170,COLEGIO SALESIANO PIO XII,CALLE SIM√ìN RODR√çGUEZ SIN NUMERO PUERTO LA CRUZ,1,271,375,14,1584,678,12,1,302021,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7170,COLEGIO SALESIANO PIO XII,CALLE SIM√ìN RODR√çGUEZ SIN NUMERO PUERTO LA CRUZ,2,370,543,21,1548,947,6,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7170,COLEGIO SALESIANO PIO XII,CALLE SIM√ìN RODR√çGUEZ SIN NUMERO PUERTO LA CRUZ,3,358,535,29,1575,940,10,1,301841,1,esdata
2,Anzo√°tegui,13,SOTILLO,2,CM. PUERTO LA CRUZ,7180,ESCUELA ESTADAL MORENO HERNANDEZ,CALLE COLON BARRIO MOLORCA PUERTO LA CRUZ,1,642,248,17,1867,947,24,1,301811,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7200,GRUPO ESCOLAR CARLOS FRAGACHAN,CALLE MIRANDA NUMERO 8-120 SAN JOS√â DE GUANIPA,1,466,210,17,1487,729,30,1,310021,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7200,GRUPO ESCOLAR CARLOS FRAGACHAN,CALLE MIRANDA NUMERO 8-120 SAN JOS√â DE GUANIPA,2,360,178,14,1009,577,18,1,301811,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7201,LICEO LOPEZ CASTRO,CALLE YARACUY SAN JOSE DE GUANIPA,1,880,354,22,2209,1307,37,1,310141,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7210,GRUPO ESCOLAR RAFAEL MEDINA GARCIA,CALLE ROYAL BARRIO LA FLORESTA SAN JOSE DE GUANIPA,1,695,257,20,2035,1017,34,1,302121,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7210,GRUPO ESCOLAR RAFAEL MEDINA GARCIA,CALLE ROYAL BARRIO LA FLORESTA SAN JOSE DE GUANIPA,2,465,174,9,1249,681,27,1,301821,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7211,ESCUELA CONCENTRADA SIN NUMERO,CALLE CARACAS BARRIO LA FLORESTA,1,422,166,4,1099,621,25,1,301801,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7220,ESCUELA B√ÅSICA MARIA BRICE√ëO IRAGORI,CALLE HUMBOLT BARRIO SANTA ANA,1,720,263,20,1934,1067,50,1,301931,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7221,ESCUELA B√ÅSICA RAFAEL MARCANO,AVENIDA SANTA TERESA BARRIO VALMORE RODR√çGUEZ,1,485,118,7,980,623,9,1,301811,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7240,ESCUELA B√ÅSICA CIUDAD DE LA ASUNCI√ìN,CALLE BOL√çVAR NUMERO 3-33,1,640,213,15,1663,910,29,1,301831,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7240,ESCUELA B√ÅSICA CIUDAD DE LA ASUNCI√ìN,CALLE BOL√çVAR NUMERO 3-33,2,592,202,21,1586,859,36,1,301821,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7240,ESCUELA B√ÅSICA CIUDAD DE LA ASUNCI√ìN,CALLE BOL√çVAR NUMERO 3-33,3,653,245,19,1710,958,29,1,301821,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7242,LICEO GUANIPA,CALLE SANTA TERESA LA FLORESTA,1,849,282,8,2121,1174,26,1,301811,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7243,LICEO PRIVADO JOSE GIL FORTOUL.,AVENIDA BOL√çVAR NUMERO 9,1,597,218,19,1803,879,40,1,301811,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7250,GRUPO ESCOLAR DOCTOR JOS√â COVA MAZA,CALLE DEMOCRACIA SIN NUMERO SAN JOS√â DE GUANIPA,1,655,214,11,1687,910,28,1,301831,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7250,GRUPO ESCOLAR DOCTOR JOS√â COVA MAZA,CALLE DEMOCRACIA SIN NUMERO SAN JOS√â DE GUANIPA,2,79,20,0,1790,106,7,1,310321,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7250,GRUPO ESCOLAR DOCTOR JOS√â COVA MAZA,CALLE DEMOCRACIA SIN NUMERO SAN JOS√â DE GUANIPA,3,655,214,14,1796,919,30,1,310601,1,esdata
2,Anzo√°tegui,14,GUANIPA,1,CM. SAN JOSE DE GUAN,7251,LICEO RAFAEL RANGEL,CALLE SUCRE FRENTE PLAZA BOL√çVAR SAN JOS√â DE GUANIPA.,1,959,349,24,2421,1385,40,1,301811,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6670,UNIDAD EDUCATIVA JUAN VICENTE GONZ√ÅLEZ,AVENIDA IGOR RODR√çGUEZ URBANIZACI√ìN EL CHAURE,1,228,218,11,722,466,4,1,301821,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6681,UNIDAD EDUCATIVA MANUEL REYES BRAVO,AVENIDA ARIZALETA GUANTA,1,635,437,32,1998,1135,21,1,302101,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6681,UNIDAD EDUCATIVA MANUEL REYES BRAVO,AVENIDA ARIZALETA GUANTA,2,462,307,24,1317,809,5,1,302021,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6690,GRUPO ESCOLAR SANDALIO G√ìMEZ,CALLE PRINCIPAL GUANTA,1,576,312,23,1523,952,30,1,301911,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6690,GRUPO ESCOLAR SANDALIO G√ìMEZ,CALLE PRINCIPAL GUANTA,2,585,295,18,1492,945,32,1,301931,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6690,GRUPO ESCOLAR SANDALIO G√ìMEZ,CALLE PRINCIPAL GUANTA,3,569,303,25,1575,946,36,1,302211,1,esdata
2,Anzo√°tegui,15,GUANTA,1,GUANTA,6740,ESCUELA ESTADAL UNITARIA NUMERO 233,CASER√çO VOLCADERO CALLE PRINCIPAL,1,524,108,6,1266,684,30,1,301851,1,esdata
2,Anzo√°tegui,15,GUANTA,2,CHORRERON,6710,GRUPO ESCOLAR ANDRES BELLO,BARRIO CHORRERON GUANTA CALLE PRINCIPAL,1,874,247,20,2227,1226,63,1,301821,1,esdata
2,Anzo√°tegui,15,GUANTA,2,CHORRERON,6710,GRUPO ESCOLAR ANDRES BELLO,BARRIO CHORRERON GUANTA CALLE PRINCIPAL,2,580,167,16,1442,810,35,1,301821,1,esdata
2,Anzo√°tegui,15,GUANTA,2,CHORRERON,6760,ESCUELA CONCENTRADA NUMERO 106-267,CASER√çO EL CHAPARRO CALLE PRINCIPAL,1,372,151,2,867,562,33,1,301821,1,esdata
2,Anzo√°tegui,15,GUANTA,2,CHORRERON,6770,ESCUELA GRADUADA ENRIQUE STOLK,PERTIGALETE CEMENTOS CEMEX V√çA CUMANA,1,76,69,2,303,163,16,0,32227,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6400,GRUPO ESCOLAR PEDRO CELESTINO MU√ëOZ,PIRITU CALLE BOLIVAR,1,768,333,16,2128,1177,46,1,301811,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6400,GRUPO ESCOLAR PEDRO CELESTINO MU√ëOZ,PIRITU CALLE BOLIVAR,2,478,256,11,1422,796,33,1,301811,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6410,ESCUELA NACIONAL NUMERO 23-1102 SIN NUMERO,CALLE PRINCIPAL CASER√çO SAN ANTONIO ABAJO,1,480,228,4,1433,786,49,1,310401,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6430,ESCUELA UNITARIA NUMERO 1253,CALLE PRINCIPAL CASER√çO EL MEREY,1,164,50,1,369,228,1,0,81547,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6440,ESCUELA CONCENTRADA NOS 2056-1257-93,CALLE PRINCIPAL CASER√çO GUAYABAL,1,315,259,6,1075,638,44,1,302151,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6441,LICEO ROLINGSON HERRERA,AVENIDA PE√ëALVER P√çRITU,1,378,173,8,983,573,9,1,301821,1,esdata
2,Anzo√°tegui,16,PIRITU,1,PIRITU,6442,ESCUELA FRANCISCO FAJARDO,EL TEJAR CALLE NEGRO PRIMERO,1,464,221,12,1324,735,27,1,301931,1,esdata
2,Anzo√°tegui,16,PIRITU,2,SAN FRANCISCO,6420,ESCUELA CONCENTRADA NUMERO 56 Y 92,SAN FRANCISCO CALLE PRINCIPAL,1,170,123,2,521,308,13,0,31534,1,esdata
2,Anzo√°tegui,17,M.L/DIEGO BAUTISTA U,1,LECHERIAS,5340,GRUPO ESCOLAR TOMAS ALFARO CALATRAVA,ENTRE CARRERAS 6 Y 7 LECHERIAS,1,481,1108,21,2774,1664,37,1,302031,1,esdata
2,Anzo√°tegui,17,M.L/DIEGO BAUTISTA U,1,LECHERIAS,5340,GRUPO ESCOLAR TOMAS ALFARO CALATRAVA,ENTRE CARRERAS 6 Y 7 LECHERIAS,2,324,758,18,1792,1119,12,1,301911,1,esdata
2,Anzo√°tegui,17,M.L/DIEGO BAUTISTA U,1,LECHERIAS,5341,UNIDAD EDUCATIVA LICENCIADO DIEGO BAUTISTA URBANEJA,AVENIDA MONAGAS LECHER√çAS,1,288,740,15,1823,1063,10,1,302241,1,esdata
